geneid,probe,score,numerator,denominator,fold-change,qval,gds,type
g20466,211101_x_at,2.398,74.426,31.042,1.729,0.465,1962,up
g13106,203658_at,2.398,125.475,52.335,1.182,0.465,1962,up
g5409,1560531_at,2.397,22.712,9.474,1.28,0.465,1962,up
g4120,1558249_s_at,2.397,254.232,106.06,1.204,0.465,1962,up
g43659,234409_at,2.397,17.516,7.308,1.735,0.465,1962,up
g8974,1568986_x_at,2.397,159.821,66.687,1.205,0.465,1962,up
g7304,1563654_at,2.397,18.136,7.568,2.015,0.465,1962,up
g50697,241447_at,2.397,20.577,8.586,1.493,0.465,1962,up
g8469,1566848_x_at,2.396,30.798,12.852,1.468,0.465,1962,up
g13113,203665_at,2.396,1323.161,552.217,3.152,0.465,1962,up
g7141,1563298_at,2.396,34.384,14.351,1.255,0.465,1962,up
g40214,230959_at,2.396,89.533,37.37,1.858,0.465,1962,up
g27839,218553_s_at,2.396,85.968,35.885,1.234,0.465,1962,up
g8179,1566162_x_at,2.395,8.259,3.448,2.279,0.465,1962,up
g33407,224132_at,2.395,27.103,11.316,1.118,0.465,1962,up
g40793,231538_at,2.395,18.831,7.863,1.223,0.465,1962,up
g26946,217660_at,2.395,14.308,5.974,1.701,0.465,1962,up
g49189,239939_at,2.395,20.877,8.718,1.531,0.465,1962,up
g48298,239048_at,2.395,63.887,26.68,1.339,0.465,1962,up
g16290,206843_at,2.394,6.842,2.858,1.66,0.465,1962,up
g49086,239836_at,2.394,12.954,5.41,1.5,0.465,1962,up
g32973,223696_at,2.394,181.45,75.783,1.659,0.465,1962,up
g24558,215263_at,2.394,20.269,8.466,1.176,0.465,1962,up
g26463,217175_at,2.394,12.122,5.063,1.735,0.465,1962,up
g34831,225573_at,2.394,187.892,78.482,1.262,0.465,1962,up
g52008,242758_x_at,2.394,14.809,6.186,1.522,0.465,1962,up
g23118,213817_at,2.394,96.232,40.196,1.897,0.465,1962,up
g6626,1562484_at,2.394,12.174,5.085,1.486,0.465,1962,up
g17310,207870_at,2.394,19.249,8.041,1.542,0.465,1962,up
g26857,217571_at,2.394,17.103,7.144,1.806,0.465,1962,up
g52188,242938_s_at,2.394,38.975,16.281,1.216,0.465,1962,up
g14913,205465_x_at,2.394,28.653,11.969,2.819,0.465,1962,up
g5028,1559856_s_at,2.394,24.974,10.433,1.473,0.465,1962,up
g52424,243174_at,2.394,27.114,11.328,1.28,0.465,1962,up
g15540,206093_x_at,2.393,141.583,59.158,1.54,0.465,1962,up
g53736,244485_at,2.393,60.83,25.418,1.518,0.465,1962,up
g50549,241299_at,2.393,29.538,12.344,2.091,0.465,1962,up
g5206,1560168_at,2.393,8.614,3.6,2.239,0.465,1962,up
g33186,223909_s_at,2.393,33.253,13.898,1.129,0.465,1962,up
g6581,1562415_a_at,2.392,408.154,170.607,4.879,0.465,1962,up
g47858,238608_at,2.392,51.352,21.465,1.913,0.465,1962,up
g12929,203481_at,2.392,96.619,40.39,1.199,0.465,1962,up
g38426,229171_at,2.392,15.579,6.513,1.617,0.465,1962,up
g24895,215601_at,2.392,24.973,10.44,1.717,0.465,1962,up
g24741,215446_s_at,2.392,558.893,233.654,10.43,0.465,1962,up
g22479,213176_s_at,2.392,75.532,31.579,2.493,0.465,1962,up
g35523,226266_at,2.392,65.513,27.392,1.329,0.465,1962,up
g31240,221959_at,2.391,284.656,119.041,1.477,0.465,1962,up
g26872,217586_x_at,2.391,217.273,90.863,1.253,0.465,1962,up
g49426,240176_at,2.391,63.325,26.486,2.083,0.465,1962,up
g26512,217224_at,2.39,23.69,9.91,1.215,0.465,1962,up
g32013,222733_x_at,2.39,41.681,17.436,1.228,0.465,1962,up
g25374,216081_at,2.39,62.349,26.084,1.223,0.465,1962,up
g7218,1563474_at,2.39,18.468,7.726,1.215,0.465,1962,up
g25457,216164_at,2.39,33.432,13.987,1.138,0.465,1962,up
g47185,237935_at,2.39,2.487,1.041,1.376,0.465,1962,up
g19461,210055_at,2.39,92.822,38.838,4.542,0.465,1962,up
g50303,241053_at,2.39,29.681,12.42,1.163,0.465,1962,up
g1766,1554704_at,2.39,19.498,8.159,1.314,0.465,1962,up
g51232,241982_at,2.389,21.56,9.023,1.219,0.465,1962,up
g47003,237753_at,2.389,38.018,15.911,1.458,0.465,1962,up
g29602,220317_at,2.389,42.229,17.674,1.559,0.465,1962,up
g22516,213213_at,2.389,99.203,41.52,1.194,0.465,1962,up
g52602,243352_at,2.389,25.443,10.651,1.337,0.465,1962,up
g42886,233634_at,2.389,45.265,18.949,2.443,0.465,1962,up
g53170,243920_x_at,2.389,19.816,8.296,1.363,0.465,1962,up
g16792,207348_s_at,2.389,39.1,16.369,1.19,0.465,1962,up
g7765,1564821_at,2.388,25.561,10.702,1.58,0.465,1962,up
g21553,212246_at,2.388,106.11,44.428,1.295,0.465,1962,up
g3192,1556730_at,2.388,80.756,33.813,1.794,0.465,1962,up
g33103,223826_s_at,2.388,29.943,12.539,1.226,0.465,1962,up
g2113,1555167_s_at,2.388,788.06,330,10.979,0.465,1962,up
g26445,217157_x_at,2.388,65.901,27.597,2.057,0.465,1962,up
g22956,213655_at,2.388,1971.168,825.567,1.223,0.465,1962,up
g31151,221870_at,2.388,284.195,119.031,3.643,0.465,1962,up
g3382,1557012_a_at,2.387,35.385,14.823,1.227,0.465,1962,up
g40011,230756_at,2.387,31.077,13.019,1.209,0.465,1962,up
g21813,212507_at,2.386,266.502,111.672,1.174,0.465,1962,up
g19393,209986_at,2.386,17.491,7.33,1.614,0.465,1962,up
g49746,240496_at,2.386,14.485,6.072,1.88,0.465,1962,up
g34543,225285_at,2.386,1140.011,477.859,2.084,0.465,1962,up
g45341,236091_at,2.386,15.115,6.336,1.701,0.465,1962,up
g531,1553002_at,2.386,19.073,7.995,1.371,0.465,1962,up
g6212,1561720_at,2.386,13.838,5.801,1.369,0.465,1962,up
g23458,214158_s_at,2.385,22.743,9.534,1.458,0.465,1962,up
g52129,242879_x_at,2.385,110.319,46.246,1.331,0.465,1962,up
g22137,212831_at,2.385,84.775,35.54,1.339,0.465,1962,up
g9647,1570123_at,2.385,21.912,9.186,1.299,0.465,1962,up
g25482,216189_at,2.385,27.501,11.53,1.488,0.465,1962,up
g24840,215546_at,2.385,16.629,6.972,1.56,0.465,1962,up
g48744,239494_at,2.385,17.179,7.202,1.317,0.465,1962,up
g21114,211797_s_at,2.385,65.865,27.616,1.196,0.465,1962,up
g47173,237923_at,2.385,19.906,8.348,1.477,0.465,1962,up
g36192,226936_at,2.384,84.897,35.607,1.479,0.465,1962,up
g20879,211553_x_at,2.384,25.235,10.585,1.24,0.465,1962,up
g28419,219134_at,2.384,268.048,112.436,2.475,0.465,1962,up
g2522,1555724_s_at,2.384,1085.98,455.538,2.278,0.465,1962,up
g12671,203222_s_at,2.384,127.454,53.465,1.322,0.465,1962,up
g40422,231167_at,2.384,136.421,57.227,1.421,0.465,1962,up
g40219,230964_at,2.383,498.143,209,4.187,0.465,1962,up
g40364,231109_at,2.383,113.382,47.575,1.448,0.465,1962,up
g29383,220098_at,2.383,29.22,12.261,1.538,0.465,1962,up
g20524,211161_s_at,2.383,1771.007,743.254,8.063,0.465,1962,up
g46459,237209_s_at,2.383,35.043,14.707,1.362,0.465,1962,up
g35635,226378_s_at,2.383,102.56,43.046,1.171,0.465,1962,up
g53569,244318_at,2.382,10.282,4.316,2.185,0.465,1962,up
g50867,241617_x_at,2.382,59.657,25.041,1.785,0.465,1962,up
g54610,91816_f_at,2.382,302.745,127.086,1.274,0.465,1962,up
g28569,219284_at,2.382,77.116,32.372,1.208,0.465,1962,up
g24320,215025_at,2.382,116.947,49.092,1.668,0.465,1962,up
g23020,213719_s_at,2.382,9.805,4.116,1.626,0.465,1962,up
g44978,235728_at,2.382,153.937,64.631,1.222,0.465,1962,up
g9466,1569830_at,2.382,23.444,9.844,1.62,0.465,1962,up
g7570,1564310_a_at,2.381,20.064,8.426,1.395,0.465,1962,up
g5498,1560705_at,2.381,19.414,8.153,1.744,0.465,1962,up
g6483,1562259_at,2.381,41.129,17.274,1.323,0.465,1962,up
g12759,203311_s_at,2.381,96.678,40.609,1.362,0.465,1962,up
g10960,201511_at,2.381,87.942,36.94,1.091,0.465,1962,up
g32266,222986_s_at,2.38,346.951,145.753,1.214,0.465,1962,up
g3378,1557004_at,2.38,16.342,6.866,1.536,0.465,1962,up
g48997,239747_s_at,2.38,13.087,5.499,1.711,0.465,1962,up
g8857,1568791_s_at,2.38,159.186,66.886,2.144,0.465,1962,up
g10080,200631_s_at,2.38,702.769,295.311,1.145,0.465,1962,up
g43882,234632_x_at,2.38,11.434,4.805,2.391,0.465,1962,up
g4055,1558113_at,2.38,30.332,12.747,1.4,0.465,1962,up
g22637,213335_s_at,2.379,22.133,9.302,1.646,0.465,1962,up
g18678,209263_x_at,2.379,211.014,88.682,1.515,0.465,1962,up
g45074,235824_at,2.379,37.564,15.787,1.307,0.465,1962,up
g3206,1556750_at,2.379,18.898,7.943,1.376,0.465,1962,up
g27728,218442_at,2.379,59.094,24.839,1.159,0.465,1962,up
g36397,227141_at,2.379,69.935,29.397,1.154,0.465,1962,up
g14144,204696_s_at,2.379,32.205,13.538,1.465,0.465,1962,up
g41608,232353_s_at,2.379,131.705,55.366,1.202,0.465,1962,up
g25296,216003_at,2.378,25.995,10.93,1.656,0.465,1962,up
g34995,225737_s_at,2.378,46.065,19.373,1.205,0.465,1962,up
g5019,1559833_at,2.378,12.734,5.355,1.539,0.465,1962,up
g14103,204655_at,2.377,116.605,49.058,1.823,0.465,1962,up
g41101,231846_at,2.377,91.587,38.534,1.195,0.465,1962,up
g24247,214951_at,2.377,181.779,76.484,1.901,0.465,1962,up
g31165,221884_at,2.377,91.846,38.646,1.791,0.465,1962,up
g47811,238561_s_at,2.376,34.463,14.502,1.261,0.465,1962,up
g3404,1557049_at,2.376,92.248,38.819,1.351,0.465,1962,up
g9692,1570191_at,2.376,116.149,48.883,1.458,0.465,1962,up
g25097,215803_at,2.376,12.017,5.058,1.46,0.465,1962,up
g7344,1563750_at,2.376,19.07,8.027,1.315,0.465,1962,up
g14457,205009_at,2.376,39.856,16.776,1.204,0.465,1962,up
g51338,242088_at,2.376,45.771,19.266,1.356,0.465,1962,up
g44400,235150_at,2.376,134.724,56.708,1.41,0.465,1962,up
g36191,226935_s_at,2.376,132.657,55.839,1.135,0.465,1962,up
g3993,1557953_at,2.376,294.76,124.082,1.262,0.465,1962,up
g27613,218327_s_at,2.375,85.679,36.069,1.17,0.465,1962,up
g12620,203171_s_at,2.375,94.33,39.711,1.296,0.465,1962,up
g13347,203899_s_at,2.375,68.242,28.73,1.186,0.465,1962,up
g39746,230491_at,2.375,32.331,13.613,1.241,0.465,1962,up
g14549,205101_at,2.375,68.544,28.862,1.961,0.465,1962,up
g44873,235623_at,2.375,119.124,50.164,1.206,0.465,1962,up
g7433,1563997_at,2.375,36.533,15.385,1.257,0.465,1962,up
g231,1552584_at,2.375,38.685,16.291,1.417,0.465,1962,up
g52788,243538_at,2.375,20.386,8.585,1.191,0.465,1962,up
g11748,202299_s_at,2.374,494.928,208.435,1.192,0.465,1962,up
g8388,1566678_at,2.374,30.855,12.996,1.202,0.465,1962,up
g2652,1555892_s_at,2.374,71.973,30.317,1.412,0.465,1962,up
g28205,218920_at,2.374,155.444,65.478,1.121,0.465,1962,up
g49148,239898_x_at,2.374,40.951,17.25,1.287,0.465,1962,up
g33191,223915_at,2.374,55.385,23.331,1.269,0.465,1962,up
g18552,209137_s_at,2.374,119.87,50.499,1.122,0.465,1962,up
g1997,1555003_at,2.374,14.008,5.902,1.506,0.465,1962,up
g20835,211507_s_at,2.374,92.058,38.786,1.529,0.465,1962,up
g47500,238250_at,2.373,21.705,9.145,1.295,0.465,1962,up
g18016,208597_at,2.373,24.842,10.467,1.372,0.465,1962,up
g47833,238583_at,2.373,41.866,17.641,1.211,0.465,1962,up
g17612,208185_x_at,2.373,26.563,11.193,1.243,0.465,1962,up
g18062,208644_at,2.373,367.121,154.698,1.147,0.465,1962,up
g645,1553157_at,2.373,19.943,8.404,1.267,0.465,1962,up
g5709,1561026_a_at,2.373,17.707,7.463,1.353,0.465,1962,up
g24182,214886_s_at,2.373,15.092,6.361,1.5,0.465,1962,up
g3782,1557639_at,2.373,22.103,9.316,1.481,0.465,1962,up
g13185,203737_s_at,2.373,57.201,24.109,1.177,0.465,1962,up
g11093,201644_at,2.373,137.581,57.988,1.296,0.465,1962,up
g29020,219735_s_at,2.372,64.991,27.399,1.219,0.465,1962,up
g11362,201913_s_at,2.372,105.637,44.541,1.119,0.465,1962,up
g36059,226803_at,2.372,22.791,9.61,1.26,0.465,1962,up
g6930,1562946_at,2.372,35.955,15.161,1.434,0.465,1962,up
g11301,201852_x_at,2.371,2390.828,1008.174,6.504,0.465,1962,up
g16909,207466_at,2.371,27.458,11.579,1.228,0.465,1962,up
g25944,216653_at,2.371,24,10.12,1.625,0.465,1962,up
g4845,1559533_at,2.371,18.712,7.891,1.685,0.465,1962,up
g32181,222901_s_at,2.371,66.307,27.963,3.289,0.465,1962,up
g8849,1568780_at,2.371,572.127,241.28,1.929,0.465,1962,up
g27170,217884_at,2.371,123.497,52.083,1.146,0.465,1962,up
g50958,241708_at,2.371,35.323,14.897,2.089,0.465,1962,up
g29494,220209_at,2.371,18.542,7.82,1.497,0.465,1962,up
g34538,225280_x_at,2.371,80.123,33.793,1.287,0.465,1962,up
g18137,208721_s_at,2.371,127.246,53.67,1.217,0.465,1962,up
g44219,234969_s_at,2.371,467.715,197.274,1.246,0.465,1962,up
g35705,226448_at,2.371,175.132,73.873,1.477,0.465,1962,up
g27142,217856_at,2.371,180.893,76.305,1.211,0.465,1962,up
g37774,228519_x_at,2.371,177.341,74.811,1.249,0.465,1962,up
g45366,236116_at,2.37,35.154,14.833,1.281,0.465,1962,up
g19169,209760_at,2.37,179.24,75.628,1.6,0.465,1962,up
g37488,228233_at,2.37,58.775,24.803,2.227,0.465,1962,up
g32803,223526_at,2.37,111.747,47.16,1.174,0.465,1962,up
g33942,224682_at,2.37,448.737,189.377,1.161,0.465,1962,up
g49965,240715_at,2.369,92.887,39.205,3.497,0.465,1962,up
g47941,238691_at,2.369,24.744,10.444,1.473,0.465,1962,up
g32283,223003_at,2.369,401.817,169.61,1.11,0.465,1962,up
g9373,1569689_s_at,2.369,12.234,5.164,1.447,0.465,1962,up
g30488,221204_s_at,2.369,146.809,61.976,1.661,0.465,1962,up
g35961,226705_at,2.368,227.755,96.173,1.262,0.465,1962,up
g12959,203511_s_at,2.368,247.555,104.541,1.239,0.465,1962,up
g53673,244422_at,2.368,22.201,9.375,1.252,0.465,1962,up
g27164,217878_s_at,2.368,106.912,45.15,1.273,0.465,1962,up
g34960,225702_at,2.368,80.37,33.942,1.222,0.465,1962,up
g33628,224361_s_at,2.368,292.079,123.354,1.523,0.465,1962,up
g39608,230353_at,2.368,62.59,26.434,1.188,0.465,1962,up
g49209,239959_x_at,2.368,38.383,16.211,1.579,0.465,1962,up
g15974,206527_at,2.368,195.643,82.629,1.339,0.465,1962,up
g3342,1556950_s_at,2.368,38.037,16.065,1.235,0.465,1962,up
g17871,208452_x_at,2.368,65.756,27.774,1.161,0.465,1962,up
g50360,241110_at,2.367,17.733,7.493,1.348,0.465,1962,up
g22446,213142_x_at,2.367,331.084,139.901,1.531,0.465,1962,up
g44453,235203_at,2.367,52.765,22.297,1.232,0.465,1962,up
g46690,237440_at,2.367,27.303,11.537,1.22,0.465,1962,up
g39148,229893_at,2.366,156.727,66.234,1.291,0.465,1962,up
g39664,230409_at,2.366,36.798,15.553,1.166,0.465,1962,up
g47846,238596_at,2.366,33.978,14.361,1.194,0.465,1962,up
g27140,217854_s_at,2.366,447.56,189.179,1.233,0.465,1962,up
g24371,215076_s_at,2.366,2971.217,1255.911,7.159,0.465,1962,up
g34308,225050_at,2.366,213.274,90.153,1.106,0.465,1962,up
g3542,1557277_a_at,2.366,13.805,5.836,1.563,0.465,1962,up
g22386,213082_s_at,2.366,84.413,35.685,1.358,0.465,1962,up
g13134,203686_at,2.365,83.265,35.202,1.19,0.465,1962,up
g6780,1562736_at,2.365,90.319,38.185,3.717,0.465,1962,up
g20399,211032_at,2.365,7.068,2.988,2.232,0.465,1962,up
g41189,231934_at,2.365,17.516,7.406,1.445,0.465,1962,up
g29875,220590_at,2.365,38.219,16.16,1.476,0.465,1962,up
g29915,220630_s_at,2.365,24.934,10.543,1.215,0.465,1962,up
g39483,230228_at,2.365,41.36,17.489,1.195,0.465,1962,up
g16667,207221_at,2.365,20.967,8.866,1.289,0.465,1962,up
g41767,232512_at,2.365,21.227,8.976,1.291,0.465,1962,up
g44027,234777_at,2.365,33.759,14.277,1.176,0.465,1962,up
g32259,222979_s_at,2.365,302.405,127.89,1.206,0.465,1962,up
g11740,202291_s_at,2.364,1686.108,713.119,4.098,0.465,1962,up
g8761,1568616_a_at,2.364,22.928,9.698,1.233,0.465,1962,up
g1354,1554141_s_at,2.364,56.893,24.064,3.599,0.465,1962,up
g6116,1561579_at,2.364,29.441,12.454,1.249,0.465,1962,up
g25785,216493_s_at,2.364,52.568,22.237,2.515,0.465,1962,up
g36771,227516_at,2.364,91.699,38.791,1.202,0.465,1962,up
g2363,1555486_a_at,2.364,91.272,38.61,1.208,0.465,1962,up
g44001,234751_s_at,2.364,66.624,28.186,1.674,0.465,1962,up
g36736,227480_at,2.364,103.356,43.729,1.814,0.465,1962,up
g48625,239375_at,2.363,62.074,26.265,1.219,0.465,1962,up
g4262,1558533_at,2.363,65.163,27.575,1.208,0.465,1962,up
g20253,210878_s_at,2.363,335.638,142.034,1.158,0.465,1962,up
g18761,209347_s_at,2.363,31.717,13.423,1.54,0.465,1962,up
g26343,217052_x_at,2.363,73.936,31.29,1.288,0.465,1962,up
g30897,221614_s_at,2.363,32.088,13.581,1.254,0.465,1962,up
g44787,235537_at,2.363,31.76,13.442,1.989,0.465,1962,up
g13438,203990_s_at,2.363,44.799,18.961,1.225,0.465,1962,up
g32983,223706_at,2.363,42.059,17.803,1.27,0.465,1962,up
g39973,230718_at,2.363,15.675,6.635,1.458,0.465,1962,up
g44346,235096_at,2.362,60.349,25.545,1.112,0.465,1962,up
g5137,1560048_at,2.362,32.722,13.852,1.24,0.465,1962,up
g26735,217449_at,2.362,29.322,12.413,1.21,0.465,1962,up
g13089,203641_s_at,2.362,70.458,29.829,1.256,0.465,1962,up
g33957,224697_at,2.362,31.928,13.517,1.186,0.465,1962,up
g19007,209596_at,2.362,384.62,162.835,2.524,0.465,1962,up
g54174,32723_at,2.361,48.627,20.592,1.153,0.465,1962,up
g48987,239737_at,2.361,21.294,9.018,1.525,0.465,1962,up
g46068,236818_at,2.361,17.705,7.499,1.188,0.465,1962,up
g17167,207725_at,2.361,21.162,8.963,1.227,0.465,1962,up
g30283,220998_s_at,2.361,51.995,22.022,1.578,0.465,1962,up
g27501,218215_s_at,2.361,67.14,28.437,1.159,0.465,1962,up
g46353,237103_at,2.361,29.533,12.509,1.248,0.465,1962,up
g9792,1570338_at,2.361,81.343,34.454,1.433,0.465,1962,up
g40954,231699_at,2.361,18.802,7.964,1.592,0.465,1962,up
g2411,1555555_at,2.361,16.459,6.972,1.3,0.465,1962,up
g35873,226617_at,2.361,188.164,79.712,1.167,0.465,1962,up
g42121,232867_at,2.36,48.796,20.673,1.453,0.465,1962,up
g19832,210433_at,2.36,16.553,7.014,1.828,0.465,1962,up
g51060,241810_at,2.36,20.506,8.689,1.228,0.465,1962,up
g23068,213767_at,2.359,27.124,11.496,1.708,0.465,1962,up
g40303,231048_at,2.359,28.231,11.966,1.206,0.465,1962,up
g6041,1561482_at,2.359,15.121,6.409,1.624,0.465,1962,up
g37990,228735_s_at,2.359,16.83,7.134,1.36,0.465,1962,up
g8587,1567079_at,2.359,44.013,18.658,1.446,0.465,1962,up
g31923,222643_s_at,2.359,60.375,25.595,1.229,0.465,1962,up
g33353,224078_at,2.359,99.28,42.089,1.292,0.465,1962,up
g465,1552910_at,2.359,43.253,18.337,1.628,0.465,1962,up
g42407,233153_at,2.359,25.429,10.781,1.254,0.465,1962,up
g18960,209546_s_at,2.359,85.168,36.108,2.113,0.465,1962,up
g50470,241220_at,2.359,22.336,9.47,1.468,0.465,1962,up
g50948,241698_at,2.359,346.821,147.044,1.391,0.465,1962,up
g35169,225911_at,2.359,565.161,239.622,2.55,0.465,1962,up
g45440,236190_at,2.358,19,8.056,1.357,0.465,1962,up
g48340,239090_at,2.358,14.096,5.977,1.236,0.465,1962,up
g15781,206334_at,2.358,20.449,8.671,1.429,0.465,1962,up
g19495,210090_at,2.358,406.843,172.512,2.479,0.465,1962,up
g33948,224688_at,2.358,325.262,137.922,1.216,0.465,1962,up
g31740,222460_s_at,2.358,254.38,107.875,1.154,0.465,1962,up
g30010,220725_x_at,2.358,89.693,38.038,1.144,0.465,1962,up
g9074,1569181_x_at,2.358,191.046,81.022,1.258,0.465,1962,up
g4930,1559667_at,2.358,28.267,11.988,1.173,0.465,1962,up
g38657,229402_at,2.358,77.096,32.698,1.3,0.465,1962,up
g23498,214198_s_at,2.358,348.036,147.612,1.244,0.465,1962,up
g39885,230630_at,2.358,280.085,118.799,1.595,0.465,1962,up
g46570,237320_at,2.358,37.762,16.018,1.395,0.465,1962,up
g39773,230518_at,2.357,55.043,23.348,1.198,0.465,1962,up
g17510,208080_at,2.357,20.339,8.628,1.28,0.465,1962,up
g15443,205995_x_at,2.357,78.46,33.284,1.098,0.465,1962,up
g42031,232777_s_at,2.357,37.494,15.906,1.539,0.465,1962,up
g38660,229405_at,2.357,29.115,12.354,1.926,0.465,1962,up
g2755,1556051_a_at,2.357,175.943,74.662,1.281,0.465,1962,up
g29182,219897_at,2.356,47.503,20.158,1.147,0.465,1962,up
g2310,1555411_a_at,2.356,154.556,65.595,1.197,0.465,1962,up
g29874,220589_s_at,2.356,27.12,11.51,1.244,0.465,1962,up
g31294,222013_x_at,2.356,24.151,10.251,1.483,0.465,1962,up
g8369,1566637_at,2.356,16.398,6.96,1.616,0.465,1962,up
g4444,1558832_at,2.356,46.981,19.941,1.646,0.465,1962,up
g32716,223438_s_at,2.356,111.677,47.405,1.303,0.465,1962,up
g47385,238135_at,2.355,46.532,19.756,1.277,0.465,1962,up
g22428,213124_at,2.355,56.482,23.982,1.218,0.465,1962,up
g13586,204138_s_at,2.355,62.52,26.547,1.258,0.465,1962,up
g22694,213392_at,2.355,243.239,103.283,1.2,0.465,1962,up
g1425,1554240_a_at,2.355,76.846,32.63,1.431,0.465,1962,up
g27432,218146_at,2.355,332.775,141.317,1.252,0.465,1962,up
g33784,224522_s_at,2.355,170.549,72.427,1.202,0.465,1962,up
g15833,206386_at,2.355,21.985,9.337,1.276,0.465,1962,up
g7833,1565162_s_at,2.354,1016.589,431.766,1.75,0.465,1962,up
g14360,204912_at,2.354,241.611,102.638,1.734,0.465,1962,up
g49371,240121_x_at,2.354,57.799,24.555,1.31,0.465,1962,up
g46175,236925_at,2.354,12.867,5.467,1.477,0.465,1962,up
g25874,216583_x_at,2.353,44.081,18.731,1.155,0.465,1962,up
g20890,211564_s_at,2.353,313.537,133.23,3.36,0.465,1962,up
g9654,1570131_at,2.353,30.871,13.118,1.363,0.465,1962,up
g40309,231054_at,2.353,29.079,12.357,1.249,0.465,1962,up
g42609,233357_at,2.353,132.595,56.346,1.611,0.465,1962,up
g25159,215865_at,2.353,19.842,8.433,1.366,0.465,1962,up
g53505,244254_at,2.353,27.351,11.624,1.234,0.465,1962,up
g13091,203643_at,2.353,308.718,131.21,1.381,0.465,1962,up
g47494,238244_at,2.352,24.449,10.395,1.456,0.465,1962,up
g36660,227404_s_at,2.352,2617.381,1112.953,1.436,0.465,1962,up
g1400,1554202_x_at,2.352,94.016,39.978,1.2,0.465,1962,up
g49336,240086_at,2.352,14.546,6.186,1.372,0.465,1962,up
g15648,206201_s_at,2.351,496.161,210.999,28.861,0.465,1962,up
g49032,239782_at,2.351,25.067,10.66,1.781,0.465,1962,up
g49039,239789_at,2.351,33.335,14.177,1.236,0.465,1962,up
g41492,232237_at,2.351,35.399,15.056,1.633,0.465,1962,up
g1877,1554842_at,2.351,44.195,18.797,1.278,0.465,1962,up
g17953,208534_s_at,2.351,185.684,78.985,1.409,0.465,1962,up
g16285,206838_at,2.351,43.399,18.462,1.416,0.465,1962,up
g8255,1566403_at,2.35,12.707,5.406,1.767,0.465,1962,up
g7964,1565731_at,2.35,40.554,17.255,1.215,0.465,1962,up
g53547,244296_at,2.35,37.112,15.792,1.154,0.465,1962,up
g50711,241461_at,2.35,26.724,11.372,1.267,0.465,1962,up
g53561,244310_at,2.35,118.005,50.22,1.245,0.465,1962,up
g37962,228707_at,2.349,21.612,9.199,1.519,0.465,1962,up
g18219,208803_s_at,2.349,84.589,36.007,1.199,0.465,1962,up
g53318,244067_x_at,2.349,11.266,4.795,1.809,0.465,1962,up
g46767,237517_at,2.349,33.631,14.316,1.354,0.465,1962,up
g15676,206229_x_at,2.349,45.089,19.195,1.318,0.465,1962,up
g45364,236114_at,2.349,67.923,28.916,1.485,0.465,1962,up
g45519,236269_at,2.349,52.904,22.524,1.245,0.465,1962,up
g53902,244651_at,2.349,15.491,6.595,1.456,0.465,1962,up
g33915,224655_at,2.348,696.611,296.671,1.183,0.465,1962,up
g17761,208337_s_at,2.348,25.131,10.703,1.189,0.465,1962,up
g37086,227831_at,2.348,20.55,8.752,1.465,0.465,1962,up
g20046,210660_at,2.348,28.543,12.157,1.504,0.465,1962,up
g52693,243443_at,2.348,17.575,7.485,1.611,0.465,1962,up
g5160,1560091_a_at,2.348,34.023,14.492,1.436,0.465,1962,up
g31123,221842_s_at,2.348,141.077,60.089,1.164,0.465,1962,up
g6038,1561479_at,2.348,35.044,14.927,3.221,0.465,1962,up
g10764,201315_x_at,2.348,1381.322,588.401,1.521,0.465,1962,up
g15147,205699_at,2.347,24.195,10.307,1.288,0.465,1962,up
g45144,235894_at,2.347,49.229,20.972,1.207,0.465,1962,up
g47629,238379_x_at,2.347,20.216,8.612,1.259,0.465,1962,up
g50149,240899_at,2.347,32.03,13.647,1.276,0.465,1962,up
g2297,1555395_at,2.347,20.202,8.608,1.712,0.465,1962,up
g6496,1562275_at,2.347,116.542,49.657,1.689,0.465,1962,up
g38452,229197_at,2.347,38.165,16.263,1.387,0.465,1962,up
g44253,235003_at,2.347,103.703,44.19,1.307,0.465,1962,up
g22901,213600_at,2.346,87.96,37.493,1.311,0.465,1962,up
g39314,230059_at,2.346,14.825,6.32,1.511,0.465,1962,up
g23698,214398_s_at,2.345,30.615,13.053,1.202,0.465,1962,up
